time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
85800,2022-07-04 22:38:43,40.4395102115473,-79.9467618292998,134.186356,,,1061.7940044498,83.66142,12.9295132,624.33729032,730.34451156,20,5,11.957,1062.1220884498,134.51444,30.4894922,624.33729032,-11.1847,6.487126,0,234.1, -5.8, -10.3,0,1,1024,1024,1024,1024,0,0,0,0,242.1,-27.2,91,3.991,3.973,3.976,0,0,0,7.48,85.28,1061.7940044498,134.186356,37,Quick_Shot,
85900,2022-07-04 22:38:44,40.4395057164737,-79.9467582966534,134.186356,,,1061.7940044498,83.66142,12.9295132,626.03020376,732.25396044,20,5,11.968,1062.1220884498,134.51444,30.4894922,626.03020376,-11.1847,6.487126,0,234.4, -5.2, -10.4,0,1,1024,1024,1024,1024,0,0,0,0,242.4,-27.2,91,4.005,3.988,3.988,0,0,0,7.572,85.46,1061.7940044498,134.186356,37,Quick_Shot,
86000,2022-07-04 22:38:44,40.439501133541,-79.9467548288416,133.858272,,,1061.4659204498,83.66142,12.9295132,627.75264476,734.18309436,20,5,11.968,1062.1220884498,134.51444,30.4894922,627.75264476,-11.1847,6.487126,0,234.9, -5.5, -10.5,0,1,1024,1024,1024,1024,0,0,0,0,242.8,-27.2,91,4.005,3.988,3.988,0,0,0,7.572,85.46,1061.4659204498,133.858272,37,Quick_Shot,
86100,2022-07-04 22:38:44,40.4394964761816,-79.9467513704285,133.858272,,,1061.4659204498,83.66142,13.0189908,629.50461332,736.13519416,20,5,11.968,1062.1220884498,134.51444,30.4894922,629.50461332,-11.408394,6.263432,0,235.4, -6.4, -10.5,0,1,1024,1024,1024,1024,0,0,0,0,243.2,-27.2,91,4.005,3.988,3.988,0,0,0,7.572,85.46,1061.4659204498,133.858272,37,Quick_Shot,
86200,2022-07-04 22:38:44,40.4394918121059,-79.9467479519517,133.858272,,,1061.4659204498,83.66142,13.0189908,631.25986272,738.08401312,20,5,11.968,1062.1220884498,134.51444,30.4894922,631.25986272,-11.408394,6.263432,0,235.9, -6.5, -10.6,0,1,1024,1024,1024,1024,0,0,0,0,243.6,-27.2,91,4.005,3.988,3.988,0,0,0,7.572,85.46,1061.4659204498,133.858272,37,Quick_Shot,
86300,2022-07-04 22:38:44,40.4394871762658,-79.9467445353883,133.858272,,,1061.4659204498,83.66142,13.0189908,633.0052696,740.02298956,20,5,11.968,1062.1220884498,134.51444,30.4894922,633.0052696,-11.632088,6.263432,0,236.4, -6.3, -10.7,0,1,1024,1024,1024,1024,0,0,0,0,244.1,-27.2,91,4.005,3.988,3.988,0,0,0,7.572,85.46,1061.4659204498,133.858272,37,Quick_Shot,
86400,2022-07-04 22:38:44,40.4394824374892,-79.9467411843123,134.186356,,,1061.7940044498,83.66142,13.2203154,634.79004656,741.98821272,20,5,11.968,1062.1220884498,134.51444,30.4894922,634.79004656,-11.632088,6.263432,0,236.9, -5.8, -10.8,0,1,1024,1024,1024,1024,0,0,0,0,244.5,-27.2,91,4.005,3.988,3.988,0,0,0,7.572,85.46,1061.7940044498,134.186356,37,Quick_Shot,
86500,2022-07-04 22:38:44,40.4394776374442,-79.946737900367,133.858272,,,1061.4659204498,83.66142,13.309793,636.59450856,743.9632784,20,5,11.968,1062.1220884498,134.51444,30.4894922,636.59450856,-11.855782,6.039738,0,237.2, -5.8, -11.4,0,1,1024,1024,1024,1024,0,0,0,0,244.9,-27.2,91,4.005,3.988,3.988,0,0,0,7.572,85.46,1061.4659204498,133.858272,37,Quick_Shot,
86600,2022-07-04 22:38:44,40.4394728069707,-79.9467346175586,133.858272,,,1061.4659204498,83.66142,13.309793,638.41209392,745.94490576,20,5,11.968,1062.1220884498,134.51444,30.4894922,638.41209392,-11.855782,6.039738,0,237.5, -5.9, -11.1,0,1,1024,1024,1024,1024,0,0,0,0,245.4,-27.2,91,4.005,3.988,3.988,0,0,0,7.572,85.46,1061.4659204498,133.858272,37,Quick_Shot,
86700,2022-07-04 22:38:44,40.4394680121342,-79.9467312045409,133.858272,,,1061.4659204498,83.66142,13.5111176,640.2231176,747.93637564,20,5,11.968,1062.1220884498,134.51444,30.4894922,640.2231176,-12.079476,6.039738,0,238, -5.8, -11.1,0,1,1024,1024,1024,1024,0,0,0,0,245.8,-27.3,91,4.005,3.988,3.988,0,0,0,7.572,85.46,1061.4659204498,133.858272,37,Quick_Shot,
86800,2022-07-04 22:38:44,40.4394631134018,-79.946727959046,133.858272,,,1061.4659204498,83.66142,13.5111176,642.06694968,749.93768804,20,5,11.967,1062.1220884498,134.51444,30.4894922,642.06694968,-12.079476,6.039738,0,238.5, -6.5, -11.3,0,1,1024,1024,1024,1024,0,0,0,0,246.3,-27.3,91,3.997,3.98,3.982,0,0,0,7.49,85.46,1061.4659204498,133.858272,37,Quick_Shot,
86900,2022-07-04 22:38:45,40.4394581791694,-79.9467248876025,133.858272,,,1061.4659204498,83.66142,13.6005952,643.92062428,751.92915792,20,5,11.967,1062.1220884498,134.51444,30.4894922,643.92062428,-12.30317,5.816044,0,238.7, -5.5, -11.4,0,1,1024,1024,1024,1024,0,0,0,0,246.8,-27.3,91,3.997,3.98,3.982,0,0,0,7.49,85.46,1061.4659204498,133.858272,37,Quick_Shot,
87000,2022-07-04 22:38:45,40.4394532045026,-79.946721709092,133.858272,,,1061.4659204498,83.66142,13.6005952,645.79070308,753.94687452,20,5,11.967,1062.1220884498,134.51444,30.4894922,645.79070308,-12.30317,5.816044,0,239.2, -6.3, -11.5,0,1,1024,1024,1024,1024,0,0,0,0,247.3,-27.3,91,3.997,3.98,3.982,0,0,0,7.49,85.46,1061.4659204498,133.858272,37,Quick_Shot,
87100,2022-07-04 22:38:45,40.4394487039465,-79.9467188698144,133.858272,,,1061.4659204498,83.66142,13.6005952,647.48689736,755.76774072,20,5,11.967,1062.1220884498,134.51444,30.4894922,647.48689736,-12.30317,5.816044,0,240, -7.5, -11.4,0,1,1024,1024,1024,1024,0,0,0,0,247.7,-27.3,91,3.997,3.98,3.982,0,0,0,7.49,85.46,1061.4659204498,133.858272,37,Quick_Shot,
87200,2022-07-04 22:38:45,40.4394437081715,-79.9467157876889,133.858272,,,1061.4659204498,83.66142,13.7124422,649.36681868,757.78217648,20,5,11.967,1062.1220884498,134.51444,30.4894922,649.36681868,-12.526864,5.59235,0,240.4, -7.2, -11.7,0,1,1024,1024,1024,1024,0,0,0,0,248.2,-27.3,91,3.997,3.98,3.982,0,0,0,7.49,85.46,1061.4659204498,133.858272,37,Quick_Shot,
87300,2022-07-04 22:38:45,40.4394386001396,-79.9467127394439,133.858272,,,1061.4659204498,83.66142,13.7124422,651.28611008,759.82942064,20,5,11.967,1062.1220884498,134.51444,30.4894922,651.28611008,-12.526864,5.59235,0,240.5, -6.7, -12.1,0,1,1024,1024,1024,1024,0,0,0,0,248.7,-27.3,91,3.997,3.98,3.982,0,0,0,7.49,85.46,1061.4659204498,133.858272,37,Quick_Shot,
87400,2022-07-04 22:38:45,40.4394335195209,-79.9467097730975,133.858272,,,1061.4659204498,83.66142,13.8242892,653.19555896,761.85697976,20,5,11.967,1062.1220884498,134.51444,30.4894922,653.19555896,-12.750558,5.368656,0,240.9, -6.7, -12.4,0,1,1024,1024,1024,1024,0,0,0,0,249.2,-27.4,91,3.997,3.98,3.982,0,0,0,7.49,85.46,1061.4659204498,133.858272,37,Quick_Shot,
87500,2022-07-04 22:38:45,40.4394284018945,-79.9467069724167,133.858272,,,1061.4659204498,83.66142,13.8242892,655.11485036,763.88125804,20,5,11.967,1062.1220884498,134.51444,30.4894922,655.11485036,-12.750558,5.368656,0,241.1, -6.3, -12.6,0,1,1024,1024,1024,1024,0,0,0,0,249.7,-27.4,91,3.997,3.98,3.982,0,0,0,7.49,85.46,1061.4659204498,133.858272,37,Quick_Shot,
87600,2022-07-04 22:38:45,40.4394232428741,-79.9467040940471,133.858272,,,1061.4659204498,83.66142,13.8242892,657.0538268,765.92522136,20,5,11.967,1062.1220884498,134.51444,30.4894922,657.0538268,-12.750558,5.368656,-0.223694,241.5, -5.9, -12.8,0,1,1024,1024,1024,1024,0,0,0,0,250.2,-27.5,91,3.997,3.98,3.982,0,0,0,7.49,85.46,1061.4659204498,133.858272,37,Quick_Shot,
87700,2022-07-04 22:38:45,40.4394177869692,-79.9467010533887,133.858272,,,1061.4659204498,83.66142,14.0479832,659.10107096,768.08729492,20,5,11.967,1062.1220884498,134.51444,30.4894922,659.10107096,-12.974252,5.368656,0,242.3, -7.2, -12.7,0,1,1024,1024,1024,1024,0,0,0,0,250.7,-27.5,90,3.997,3.98,3.982,0,0,0,7.49,85.46,1061.4659204498,133.858272,37,Quick_Shot,
87800,2022-07-04 22:38:46,40.4394125113059,-79.9466982223055,134.186356,,,1061.7940044498,83.66142,14.1598302,661.08269832,770.16734748,20,5,11.944,1062.1220884498,134.51444,30.4894922,661.08269832,-13.197946,5.144962,0,242.9, -7.4, -12.7,0,1,1024,1024,1024,1024,0,0,0,0,251.2,-27.6,90,3.992,3.973,3.976,0,0,0,7.514,85.64,1061.7940044498,134.186356,37,Quick_Shot,
87900,2022-07-04 22:38:46,40.4394068286941,-79.9466953642979,133.858272,,,1061.4659204498,83.66142,14.1598302,663.21196348,772.38847616,20,5,11.944,1062.1220884498,134.51444,30.4894922,663.21196348,-13.197946,5.144962,0,243.2, -7.2, -12.3,0,1,1024,1024,1024,1024,0,0,0,0,251.7,-27.6,90,3.992,3.973,3.976,0,0,0,7.514,85.64,1061.4659204498,133.858272,37,Quick_Shot,
88000,2022-07-04 22:38:46,40.4394014309051,-79.946692627461,133.858272,,,1061.4659204498,83.66142,14.1598302,665.23624176,774.49805628,20,5,11.944,1062.1220884498,134.51444,30.4894922,665.23624176,-13.42164,4.921268,0,243.7, -8.2, -12,0,1,1024,1024,1024,1024,0,0,0,0,252.2,-27.7,90,3.992,3.973,3.976,0,0,0,7.514,85.64,1061.4659204498,133.858272,37,Quick_Shot,
88100,2022-07-04 22:38:46,40.4393966360686,-79.9466901291048,133.858272,,,1061.4659204498,83.66142,14.2940466,667.03414208,776.38125844,20,5,11.944,1062.1220884498,134.51444,30.4894922,667.03414208,-13.42164,4.921268,0,244, -6.3, -12.5,0,1,1024,1024,1024,1024,0,0,0,0,252.7,-27.7,90,3.992,3.973,3.976,0,0,0,7.514,85.64,1061.4659204498,133.858272,37,Quick_Shot,
88200,2022-07-04 22:38:46,40.4393911989417,-79.9466875010233,133.858272,,,1061.4659204498,83.66142,14.4953712,669.07154372,778.4941194,20,5,11.944,1062.1220884498,134.51444,30.4894922,669.07154372,-13.645334,4.921268,-0.223694,244.8, -7.6, -12.3,0,1,1024,1024,1024,1024,0,0,0,0,253.3,-27.7,90,3.992,3.973,3.976,0,0,0,7.514,85.64,1061.4659204498,133.858272,37,Quick_Shot,
88300,2022-07-04 22:38:46,40.4393856469537,-79.946684911471,133.858272,,,1061.4659204498,83.66142,14.428263,671.15159628,780.6430696,20,5,11.944,1062.1220884498,134.51444,30.4894922,671.15159628,-13.645334,4.697574,-0.223694,245.6, -8.3, -12.6,0,1,1024,1024,1024,1024,0,0,0,0,253.8,-27.8,90,3.992,3.973,3.976,0,0,0,7.514,85.64,1061.4659204498,133.858272,37,Quick_Shot,
88400,2022-07-04 22:38:46,40.439380110317,-79.946682407194,133.858272,,,1061.4659204498,83.66142,14.5624794,673.22180632,782.77889644,20,5,11.944,1062.1220884498,134.51444,30.4894922,673.22180632,-13.869028,4.47388,-0.223694,245.7, -7.3, -12.2,0,1,1024,1024,1024,1024,0,0,0,0,254.4,-27.9,90,3.992,3.973,3.976,0,0,0,7.514,85.64,1061.4659204498,133.858272,37,Quick_Shot,
88500,2022-07-04 22:38:46,40.4393747432307,-79.9466799406021,133.858272,,,1061.4659204498,83.66142,14.5624794,675.2296804,784.85238732,20,5,11.944,1062.1220884498,134.51444,30.4894922,675.2296804,-13.869028,4.47388,-0.223694,246.1, -7, -12,0,1,1024,1024,1024,1024,0,0,0,0,255,-28,90,3.992,3.973,3.976,0,0,0,7.514,85.64,1061.4659204498,133.858272,37,Quick_Shot,
88600,2022-07-04 22:38:46,40.4393691442291,-79.9466775559988,133.858272,,,1061.4659204498,83.66142,14.4953712,677.32285632,787.00133752,20,5,11.944,1062.1220884498,134.51444,30.4894922,677.32285632,-13.869028,4.250186,-0.223694,246.8, -7.2, -11.4,0,1,1024,1024,1024,1024,0,0,0,0,255.5,-28,90,3.992,3.973,3.976,0,0,0,7.514,85.64,1061.4659204498,133.858272,37,Quick_Shot,
88700,2022-07-04 22:38:46,40.4393633496346,-79.9466752380985,133.858272,,,1061.4659204498,83.66142,14.7190652,679.48164904,789.21262368,20,5,11.944,1062.1220884498,134.51444,30.4894922,679.48164904,-14.092722,4.250186,0,247.3, -7, -11.4,0,1,1024,1024,1024,1024,0,0,0,0,256,-28,90,3.992,3.973,3.976,0,0,0,7.514,85.64,1061.4659204498,133.858272,37,Quick_Shot,
88800,2022-07-04 22:38:46,40.4393577025228,-79.9466729839071,133.858272,,,1061.4659204498,83.66142,14.651957,681.58794832,791.36485472,20,5,11.944,1062.1220884498,134.51444,30.4894922,681.58794832,-14.092722,4.026492,0,247.9, -7.4, -11.2,0,1,1024,1024,1024,1024,0,0,0,0,256.5,-28,90,3.992,3.973,3.976,0,0,0,7.514,85.64,1061.4659204498,133.858272,37,Quick_Shot,
88900,2022-07-04 22:38:47,40.4393526372555,-79.9466709028777,133.858272,,,1061.4659204498,83.66142,14.651957,683.480993,793.30055032,20,5,11.924,1062.1220884498,134.51444,30.4894922,683.480993,-14.092722,4.026492,0,248.1, -6.3, -11.5,0,1,1024,1024,1024,1024,0,0,0,0,257,-28,90,3.993,3.975,3.978,0,0,0,7.848,85.64,1061.4659204498,133.858272,37,Quick_Shot,
89000,2022-07-04 22:38:47,40.4393470060434,-79.946668778693,133.858272,,,1061.4659204498,83.66142,14.6072182,685.57744976,795.439658,20,5,11.924,1062.1220884498,134.51444,30.4894922,685.57744976,-14.092722,3.802798,0,248.7, -6.5, -11.1,0,1,1024,1024,1024,1024,0,0,0,0,257.5,-28,90,3.993,3.975,3.978,0,0,0,7.848,85.64,1061.4659204498,133.858272,37,Quick_Shot,
89100,2022-07-04 22:38:47,40.4393408371221,-79.9466664756956,133.858272,,,1061.4659204498,83.66142,14.6072182,687.8773186,797.77889692,20,5,11.924,1062.1220884498,134.51444,30.4894922,687.8773186,-14.092722,3.802798,0,249.5, -6.9, -11.2,0,1,1024,1024,1024,1024,0,0,0,0,258,-28,90,3.993,3.975,3.978,0,0,0,7.848,85.64,1061.4659204498,133.858272,37,Quick_Shot,
89200,2022-07-04 22:38:47,40.4393351344988,-79.9466644203299,134.186356,,,1061.7940044498,83.66142,14.6072182,690.00002208,799.9344088,20,5,11.924,1062.1220884498,134.51444,30.4894922,690.00002208,-14.092722,3.802798,0,250, -7.3, -11.1,0,1,1024,1024,1024,1024,0,0,0,0,258.5,-28,90,3.993,3.975,3.978,0,0,0,7.848,85.64,1061.7940044498,134.186356,37,Quick_Shot,
89300,2022-07-04 22:38:47,40.4393293897962,-79.9466625007564,134.186356,,,1061.7940044498,83.66142,14.763804,692.13584892,802.0997632,20,5,11.924,1062.1220884498,134.51444,30.4894922,692.13584892,-14.316416,3.579104,0,250.5, -7.1, -11.1,0,1,1024,1024,1024,1024,0,0,0,0,258.9,-28.1,90,3.993,3.975,3.978,0,0,0,7.848,85.64,1061.7940044498,134.186356,37,Quick_Shot,
89400,2022-07-04 22:38:47,40.4393236531805,-79.9466605675182,134.186356,,,1061.7940044498,83.66142,14.763804,694.26839492,804.25855592,20,5,11.924,1062.1220884498,134.51444,30.4894922,694.26839492,-14.316416,3.579104,0,250.8, -5.7, -10.8,0,1,1024,1024,1024,1024,0,0,0,0,259.3,-28.1,90,3.993,3.975,3.978,0,0,0,7.848,85.64,1061.7940044498,134.186356,37,Quick_Shot,
89500,2022-07-04 22:38:47,40.4393179993525,-79.9466587300009,134.186356,,,1061.7940044498,83.66142,14.6966958,696.36813252,806.38454024,20,5,11.924,1062.1220884498,134.51444,30.4894922,696.36813252,-14.316416,3.35541,0,251.5, -6.3, -10.7,0,1,1024,1024,1024,1024,0,0,0,0,259.7,-28.1,90,3.993,3.975,3.978,0,0,0,7.848,85.64,1061.7940044498,134.186356,37,Quick_Shot,
89600,2022-07-04 22:38:47,40.4393122512233,-79.9466568999125,134.186356,,,1061.7940044498,83.66142,14.6966958,698.50395936,808.54333296,20,5,11.924,1062.1220884498,134.51444,30.4894922,698.50395936,-14.316416,3.35541,0,252, -6, -10.8,0,1,1024,1024,1024,1024,0,0,0,0,260,-28.1,90,3.993,3.975,3.978,0,0,0,7.848,85.64,1061.7940044498,134.186356,37,Quick_Shot,
89700,2022-07-04 22:38:47,40.4393063414935,-79.9466551693271,134.186356,,,1061.7940044498,83.66142,14.651957,700.69227964,810.75133828,20,5,11.924,1062.1220884498,134.51444,30.4894922,700.69227964,-14.316416,3.131716,0,252.5, -6.1, -10.8,0,1,1024,1024,1024,1024,0,0,0,0,260.4,-28.1,90,3.993,3.975,3.978,0,0,0,7.848,85.64,1061.7940044498,134.186356,37,Quick_Shot,
89800,2022-07-04 22:38:47,40.439300561702,-79.9466534679396,134.186356,,,1061.7940044498,83.66142,14.651957,702.837949,812.91341184,20,5,11.919,1062.1220884498,134.51444,30.4894922,702.837949,-14.316416,3.131716,0,253.2, -6.5, -10.5,0,1,1024,1024,1024,1024,0,0,0,0,260.9,-28.2,90,3.998,3.984,3.987,0,0,0,7.965,85.64,1061.7940044498,134.186356,37,Quick_Shot,
89900,2022-07-04 22:38:48,40.4392949001984,-79.9466518461995,134.186356,,,1061.7940044498,83.66142,14.6072182,704.93440576,815.0262728,20,5,11.919,1062.1220884498,134.51444,30.4894922,704.93440576,-14.316416,2.908022,0,253.7, -5.4, -10.7,0,1,1024,1024,1024,1024,0,0,0,0,261.3,-28.2,90,3.998,3.984,3.987,0,0,0,7.965,85.64,1061.7940044498,134.186356,37,Quick_Shot,
90000,2022-07-04 22:38:48,40.4392891102641,-79.9466502877856,134.186356,,,1061.7940044498,83.66142,14.5624794,707.07679428,817.18178468,20,5,11.919,1062.1220884498,134.51444,30.4894922,707.07679428,-14.316416,2.684328,0,254.4, -5.6, -10.7,0,1,1024,1024,1024,1024,0,0,0,0,261.8,-28.3,90,3.998,3.984,3.987,0,0,0,7.965,85.64,1061.7940044498,134.186356,37,Quick_Shot,
90100,2022-07-04 22:38:48,40.439283318685,-79.9466489316643,134.186356,,,1061.7940044498,83.66142,14.5624794,709.21590196,819.32745404,20,5,11.919,1062.1220884498,134.51444,30.4894922,709.21590196,-14.316416,2.684328,0,255.3, -6.2, -10.6,0,1,1024,1024,1024,1024,0,0,0,0,262.3,-28.3,90,3.998,3.984,3.987,0,0,0,7.965,85.64,1061.7940044498,134.186356,37,Quick_Shot,
90200,2022-07-04 22:38:48,40.4392775197044,-79.9466475205462,134.186356,,,1061.7940044498,83.66142,14.5177406,711.35829048,821.47968508,20,5,11.919,1062.1220884498,134.51444,30.4894922,711.35829048,-14.316416,2.460634,0,256, -7, -10.1,0,1,1024,1024,1024,1024,0,0,0,0,262.8,-28.3,90,3.998,3.984,3.987,0,0,0,7.965,85.64,1061.7940044498,134.186356,37,Quick_Shot,
90300,2022-07-04 22:38:48,40.4392717830887,-79.9466461987331,134.186356,,,1061.7940044498,83.66142,14.4953712,713.47771312,823.6056694,20,5,11.919,1062.1220884498,134.51444,30.4894922,713.47771312,-14.316416,2.23694,0,256.2, -5.4, -10.4,0,1,1024,1024,1024,1024,0,0,0,0,263.3,-28.4,90,3.998,3.984,3.987,0,0,0,7.965,85.64,1061.7940044498,134.186356,37,Quick_Shot,
90400,2022-07-04 22:38:48,40.4392659906872,-79.9466449353387,134.186356,,,1061.7940044498,83.66142,14.4953712,715.61353996,825.74805792,20,5,11.919,1062.1220884498,134.51444,30.4894922,715.61353996,-14.316416,2.23694,0,256.4, -5.1, -10.1,0,1,1024,1024,1024,1024,0,0,0,0,263.8,-28.4,90,3.998,3.984,3.987,0,0,0,7.965,85.64,1061.7940044498,134.186356,37,Quick_Shot,
90500,2022-07-04 22:38:48,40.4392602945059,-79.9466439154562,134.186356,,,1061.7940044498,83.66142,14.4953712,717.70999672,827.84451468,20,5,11.919,1062.1220884498,134.51444,30.4894922,717.70999672,-14.316416,2.23694,0,256.9, -5.4, -10.3,0,1,1024,1024,1024,1024,0,0,0,0,264.4,-28.4,90,3.998,3.984,3.987,0,0,0,7.965,85.64,1061.7940044498,134.186356,37,Quick_Shot,
90600,2022-07-04 22:38:48,40.4392545077241,-79.9466427724332,134.51444,,,1062.1220884498,83.66142,14.4506324,719.84254272,829.98034152,20,5,11.919,1062.1220884498,134.51444,30.4894922,719.84254272,-14.316416,2.013246,0,257.4, -6.2, -10.7,0,1,1024,1024,1024,1024,0,0,0,0,264.9,-28.4,90,3.998,3.984,3.987,0,0,0,7.965,85.64,1062.1220884498,134.51444,37,Quick_Shot,
90700,2022-07-04 22:38:48,40.4392492591998,-79.946641808538,134.186356,,,1061.7940044498,83.66142,14.428263,721.77495748,831.91275628,20,5,11.919,1062.1220884498,134.51444,30.4894922,721.77495748,-14.316416,1.789552,0,257.9, -5.1, -10.7,0,1,1024,1024,1024,1024,0,0,0,0,265.4,-28.5,90,3.998,3.984,3.987,0,0,0,7.965,85.64,1061.7940044498,134.186356,37,Quick_Shot,
90800,2022-07-04 22:38:49,40.4392435091517,-79.9466408089838,134.186356,,,1061.7940044498,83.66142,14.428263,723.88781844,834.02889808,20,5,11.949,1062.1220884498,134.51444,30.4894922,723.88781844,-14.316416,1.789552,0,258, -4.3, -11.2,0,1,1024,1024,1024,1024,0,0,0,0,265.8,-28.5,90,3.988,3.971,3.976,0,0,0,7.687,85.82,1061.7940044498,134.186356,37,Quick_Shot,
90900,2022-07-04 22:38:49,40.4392377278525,-79.9466398724407,134.186356,,,1061.7940044498,83.66142,14.428263,726.01380276,836.1548824,20,5,11.949,1062.1220884498,134.51444,30.4894922,726.01380276,-14.316416,1.789552,0,258.6, -5.5, -10.5,0,1,1024,1024,1024,1024,0,0,0,0,266.4,-28.5,90,3.988,3.971,3.976,0,0,0,7.687,85.82,1061.7940044498,134.186356,37,Quick_Shot,
91000,2022-07-04 22:38:49,40.4392319875361,-79.9466389397696,134.51444,,,1062.1220884498,83.66142,14.4058936,728.12338288,838.26446252,20,5,11.949,1062.1220884498,134.51444,30.4894922,728.12338288,-14.316416,1.565858,0,259.5, -6.8, -11.4,0,1,1024,1024,1024,1024,0,0,0,0,266.9,-28.5,90,3.988,3.971,3.976,0,0,0,7.687,85.82,1062.1220884498,134.51444,37,Quick_Shot,
91100,2022-07-04 22:38:49,40.4392256239813,-79.9466379530247,134.51444,,,1062.1220884498,83.66142,14.4058936,730.45934096,840.60370144,20,5,11.949,1062.1220884498,134.51444,30.4894922,730.45934096,-14.316416,1.565858,0,260.5, -7.9, -11.7,0,1,1024,1024,1024,1024,0,0,0,0,267.4,-28.5,90,3.988,3.971,3.976,0,0,0,7.687,85.82,1062.1220884498,134.51444,37,Quick_Shot,
91200,2022-07-04 22:38:49,40.439219815406,-79.9466371965548,134.51444,,,1062.1220884498,83.66142,14.6072182,732.58860612,842.7329666,20,5,11.949,1062.1220884498,134.51444,30.4894922,732.58860612,-14.54011,1.342164,0.223694,260.8, -6.3, -11.4,0,1,1024,1024,1024,1024,0,0,0,0,267.9,-28.4,90,3.988,3.971,3.976,0,0,0,7.687,85.82,1062.1220884498,134.51444,37,Quick_Shot,
91300,2022-07-04 22:38:49,40.4392139699601,-79.9466366881217,134.51444,,,1062.1220884498,83.66142,14.5848488,734.72443296,844.87207428,20,5,11.949,1062.1220884498,134.51444,30.4894922,734.72443296,-14.54011,1.11847,0,261.3, -5.4, -11.5,0,1,1024,1024,1024,1024,0,0,0,0,268.4,-28.4,90,3.988,3.971,3.976,0,0,0,7.687,85.82,1062.1220884498,134.51444,37,Quick_Shot,
91400,2022-07-04 22:38:49,40.4392081153307,-79.9466361391671,134.51444,,,1062.1220884498,83.66142,14.5624794,736.86682148,847.01118196,20,5,11.949,1062.1220884498,134.51444,30.4894922,736.86682148,-14.54011,0.894776,0.223694,261.7, -3.2, -11.9,0,1,1024,1024,1024,1024,0,0,0,0,269,-28.4,90,3.988,3.971,3.976,0,0,0,7.687,85.82,1062.1220884498,134.51444,37,Quick_Shot,
91500,2022-07-04 22:38:49,40.4392023615818,-79.9466356174296,134.51444,,,1062.1220884498,83.66142,14.5624794,738.96983992,849.11748124,20,5,11.949,1062.1220884498,134.51444,30.4894922,738.96983992,-14.54011,0.671082,0.223694,262.4, -4.4, -10.3,0,1,1024,1024,1024,1024,0,0,0,0,269.5,-28.4,90,3.988,3.971,3.976,0,0,0,7.687,85.82,1062.1220884498,134.51444,37,Quick_Shot,
91600,2022-07-04 22:38:49,40.43919646035,-79.9466351899722,134.51444,,,1062.1220884498,83.66142,14.7861734,741.1253518,851.27299312,20,5,11.949,1062.1220884498,134.51444,30.4894922,741.1253518,-14.763804,0.671082,0,263, -4, -10.7,0,1,1024,1024,1024,1024,0,0,0,0,270,-28.4,90,3.988,3.971,3.976,0,0,0,7.687,85.82,1062.1220884498,134.51444,37,Quick_Shot,
91700,2022-07-04 22:38:49,40.4391913138027,-79.9466348576729,134.51444,,,1062.1220884498,83.66142,14.763804,743.00199228,853.15291444,20,5,11.949,1062.1220884498,134.51444,30.4894922,743.00199228,-14.763804,0.447388,0,263.5, -4.1, -10.5,0,1,1024,1024,1024,1024,0,0,0,0,270.6,-28.4,90,3.988,3.971,3.976,0,0,0,7.687,85.82,1062.1220884498,134.51444,37,Quick_Shot,
91800,2022-07-04 22:38:49,40.439185435598,-79.9466345499341,134.51444,,,1062.1220884498,83.66142,14.763804,745.1443808,855.2985838,20,5,11.949,1062.1220884498,134.51444,30.4894922,745.1443808,-14.763804,0.447388,0.223694,264.1, -4.8, -11.2,0,1,1024,1024,1024,1024,0,0,0,0,271.1,-28.3,90,3.988,3.971,3.976,0,0,0,7.687,85.82,1062.1220884498,134.51444,37,Quick_Shot,
91900,2022-07-04 22:38:50,40.439179519289,-79.9466342034973,134.186356,,,1061.7940044498,83.66142,14.763804,747.30317352,857.46065736,20,5,11.917,1062.1220884498,134.51444,30.4894922,747.30317352,-14.763804,0.223694,0.223694,264.6, -4.6, -11.2,0,1,1024,1024,1024,1024,0,0,0,0,271.6,-28.3,90,3.987,3.985,3.997,0,0,0,7.646,85.82,1061.7940044498,134.186356,37,Quick_Shot,
